triple_id,actor_id,actor_name,place_edge_id,place_id,place_name,issue_edge_id,issue_id,issue_label,frame_id,frame_name,shared_source_id,document_year,document_title,event_ids,event_names,event_dates,place_review_status,issue_review_status,place_evidence_level,issue_evidence_level,triple_layer,interpretation_limit
SPI0283,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI204,I017,frontline_prevention,F7,前线／台海,S148,2023,沖縄を再び戦場にさせない県民の会 发足报道,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0284,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI205,I018,Taiwan_contingency,F7,前线／台海,S146,2023,沖縄を再び戦場にさせない県民の会 公式サイト,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0285,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI205,I018,Taiwan_contingency,F7,前线／台海,S147,2023,QAB『沖縄を再び戦場にさせない「県民平和大集会」』,EV2023_PREFECTURAL_PEACE_RALLY,2023 Okinawa prefectural peace mass rally,2023,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0286,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI205,I018,Taiwan_contingency,F7,前线／台海,S148,2023,沖縄を再び戦場にさせない県民の会 发足报道,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0287,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI217,I025,anti_war,F7,前线／台海,S146,2023,沖縄を再び戦場にさせない県民の会 公式サイト,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0288,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI217,I025,anti_war,F7,前线／台海,S147,2023,QAB『沖縄を再び戦場にさせない「県民平和大集会」』,EV2023_PREFECTURAL_PEACE_RALLY,2023 Okinawa prefectural peace mass rally,2023,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0289,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI217,I025,anti_war,F7,前线／台海,S148,2023,沖縄を再び戦場にさせない県民の会 发足报道,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0290,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI207,I021,noise,F3,生命／健康,S149,2022,嘉手納爆音、第4次訴訟を提起―原告3万5566人,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0291,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI207,I021,noise,F3,生命／健康,S152,2022,第4次嘉手納基地爆音差止訴訟 提訴说明,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0292,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI208,I007,life_safety,F3,生命／健康,S149,2022,嘉手納爆音、第4次訴訟を提起―原告3万5566人,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0293,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI208,I007,life_safety,F3,生命／健康,S152,2022,第4次嘉手納基地爆音差止訴訟 提訴说明,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0294,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI209,I011,legal,F5,法律／程序,S149,2022,嘉手納爆音、第4次訴訟を提起―原告3万5566人,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0295,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI209,I011,legal,F5,法律／程序,S152,2022,第4次嘉手納基地爆音差止訴訟 提訴说明,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0296,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI210,I001,anti_base,F1,基地／反军事,S149,2022,嘉手納爆音、第4次訴訟を提起―原告3万5566人,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0297,A109,第4次嘉手納基地爆音差止訴訟弁護団,AP128,P005,Kadena,AI210,I001,anti_base,F1,基地／反军事,S152,2022,第4次嘉手納基地爆音差止訴訟 提訴说明,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0298,A110,辺野古に基地を絶対つくらせない大阪行動,AP129,P002,Henoko,AI211,I003,Henoko,F1,基地／反军事,S153,2026,辺野古に基地を絶対つくらせない大阪行動 公式博客,,,,human_checked,human_checked,E3,E3,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0299,A110,辺野古に基地を絶対つくらせない大阪行動,AP129,P002,Henoko,AI211,I003,Henoko,F1,基地／反军事,S154,2014,IWJ 大阪・辺野古声援行动记录,,,,human_checked,human_checked,E3,E3,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0300,A110,辺野古に基地を絶対つくらせない大阪行動,AP129,P002,Henoko,AI212,I001,anti_base,F1,基地／反军事,S153,2026,辺野古に基地を絶対つくらせない大阪行動 公式博客,,,,human_checked,human_checked,E3,E3,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0301,A110,辺野古に基地を絶対つくらせない大阪行動,AP129,P002,Henoko,AI212,I001,anti_base,F1,基地／反军事,S154,2014,IWJ 大阪・辺野古声援行动记录,,,,human_checked,human_checked,E3,E3,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0302,A112,宮古島地下水研究会,AP130,P013,Miyako,AI223,I006,groundwater,F2,生态／环境,S271,2023,宮古島地下水研究会の見解に対する回答書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0303,A112,宮古島地下水研究会,AP130,P013,Miyako,AI225,I007,life_safety,F3,生命／健康,S271,2023,宮古島地下水研究会の見解に対する回答書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0304,A112,宮古島地下水研究会,AP130,P013,Miyako,AI226,I020,environment,F2,生态／环境,S158,2026,宮古島地下水研究会 団体概要,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0305,A112,宮古島地下水研究会,AP130,P013,Miyako,AI226,I020,environment,F2,生态／环境,S204,2026,宮古島地下水研究会 公式サイト,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0306,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI227,I006,groundwater,F2,生态／环境,S273,2023,宜野湾市議会 福祉教育常任委員会審査記録（請願第1号）,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0307,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI227,I006,groundwater,F2,生态／环境,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0308,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI227,I006,groundwater,F2,生态／环境,S276,2021,米軍PFAS汚染で血液検査を要請 宜野湾ちゅら水会,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0309,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI227,I006,groundwater,F2,生态／环境,S277,2023,PFAS汚染 米軍との意見交換に市民の参加を,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0310,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI228,I008,health_risk,F3,生命／健康,S273,2023,宜野湾市議会 福祉教育常任委員会審査記録（請願第1号）,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0311,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI228,I008,health_risk,F3,生命／健康,S276,2021,米軍PFAS汚染で血液検査を要請 宜野湾ちゅら水会,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0312,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI229,I007,life_safety,F3,生命／健康,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0313,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI230,I020,environment,F2,生态／环境,S273,2023,宜野湾市議会 福祉教育常任委員会審査記録（請願第1号）,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0314,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI230,I020,environment,F2,生态／环境,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0315,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI230,I020,environment,F2,生态／环境,S277,2023,PFAS汚染 米軍との意見交換に市民の参加を,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0316,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI231,I011,legal,F5,法律／程序,S273,2023,宜野湾市議会 福祉教育常任委員会審査記録（請願第1号）,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0317,A113,宜野湾ちゅら水会,AP131,P018,Ginowan,AI231,I011,legal,F5,法律／程序,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0318,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI227,I006,groundwater,F2,生态／环境,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0319,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI227,I006,groundwater,F2,生态／环境,S277,2023,PFAS汚染 米軍との意見交換に市民の参加を,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0320,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI229,I007,life_safety,F3,生命／健康,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0321,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI229,I007,life_safety,F3,生命／健康,S275,2022,学校敷地から化学物質PFOS 沖縄米軍基地に隣接,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0322,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI230,I020,environment,F2,生态／环境,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0323,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI230,I020,environment,F2,生态／环境,S277,2023,PFAS汚染 米軍との意見交換に市民の参加を,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0324,A113,宜野湾ちゅら水会,AP132,P004,Futenma,AI231,I011,legal,F5,法律／程序,S274,2022,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0325,A114,全日本港湾労働組合沖縄地方本部,AP134,P012,Ishigaki,AI233,I002,anti_military,F1,基地／反军事,S287,2024,米海軍ミサイル駆逐艦ラファエル・ペラルタ寄港反対決議,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0326,A114,全日本港湾労働組合沖縄地方本部,AP134,P012,Ishigaki,AI233,I002,anti_military,F1,基地／反军事,S288,2024,第213回国会参議院特別委員会 第5号,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0327,A114,全日本港湾労働組合沖縄地方本部,AP134,P012,Ishigaki,AI235,I007,life_safety,F3,生命／健康,S287,2024,米海軍ミサイル駆逐艦ラファエル・ペラルタ寄港反対決議,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0328,A114,全日本港湾労働組合沖縄地方本部,AP134,P012,Ishigaki,AI235,I007,life_safety,F3,生命／健康,S288,2024,第213回国会参議院特別委員会 第5号,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0329,A115,新日本婦人の会沖縄県本部,AP135,P001,Okinawa Prefecture,AI240,I001,anti_base,F1,基地／反军事,S283,2018,沖縄県民投票条例へ 新婦人が署名開始,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0330,A115,新日本婦人の会沖縄県本部,AP135,P001,Okinawa Prefecture,AI241,I010,referendum,F4,自治／公投,S283,2018,沖縄県民投票条例へ 新婦人が署名開始,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
