source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
72,10,生活福祉部,福祉政策課,1,8,災害時要配慮者支援 アドバイザー派遣事業,災害福祉支援に関し、専門的な知識をゆう うるアドバイザーの市町村への派遣等を行 い、「個別避難計画」の策定等を支援す る。,3,一般社団法人ＡＤＩ災 害研究所,R6.5.14 ～ R7.3.21,"2,364",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
73,10,生活福祉部,福祉政策課,3,1,総合福祉センター事業 費,沖縄県総合福祉センターの管理運営業務,4,沖縄県社会福祉協議 会,R6.4.1 ～ R12.3.31,"79,224",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
74,10,生活福祉部,福祉政策課,8,1,沖縄県福祉サービス 第三者評価事業,福祉サービスの質を公正・中立な第三者 の視点から評価し、福祉サービスの質の 更なる向上を促す。,1,特定非営利活動法人 介護と福祉の調査機 関おきなわ,H19.3.29 ～ 終期未定,－,一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
75,10,生活福祉部,福祉政策課,8,1,沖縄県福祉サービス 第三者評価事業,福祉サービスの質を公正・中立な第三者 の視点から評価し、福祉サービスの質の 更なる向上を促す。,1,一般社団法人沖縄県 社会福祉士会,H31.1.13 ～ 終期未定,－,一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
76,10,生活福祉部,福祉政策課,1,1,沖縄県喀痰吸引等研 修事業,介護職員等及び指導看護師向けの喀痰 吸引等研修を実施する。,3,一般社団法人Kukuru,R6.6.3 ～ R7.3.31,"19,000",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
77,10,生活福祉部,福祉政策課,1,1,沖縄県喀痰吸引等指 導者講習,指導看護師向けの喀痰吸引等研修を実施 する。,2,公益社団法人沖縄県 看護協会,R6.11.5 ～ R7.3.31,"1,300",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
78,10,生活福祉部,福祉政策課,2,1,沖縄県喀痰吸引等研 修推進事業,事業所や介護職員等の相談対応・支援、 喀痰吸引等研修を実施する登録研修機関 の参入促進を目的とした新規開拓を行う。,3,一般社団法人Kukuru,R6.5.1 ～ R7.3.31,"8,316",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
79,10,生活福祉部,福祉政策課,4,1,沖縄県介護福祉士修 学資金等貸付事業,介護福祉士・社会福祉士の資格取得を目 指す学生への修学資金、実務者研修受講 者の受講費用、離職した介護職員や他業 種からの転職者への就職支援金の貸付を 行い、介護職員等の育成・確保を図る。,4,社会福祉法人沖縄県 社会福祉協議会,R6.4.1 ～ R7.3.31,"142,416",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
80,11,生活福祉部,福祉政策課,4,1,沖縄県福祉系高校修 学資金貸付事業,介護福祉士取得を目指す福祉系高校に在 学する学生への修学資金の貸し付けを行 い、介護職員の育成・確保を図る。,4,社会福祉法人沖縄県 社会福祉協議会,R6.4.1 ～ R7.3.31,"2,146",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
81,11,生活福祉部,福祉政策課,4,1,沖縄県介護分野就職 支援金貸付事業,他業種から介護分野への転職者への就職 支援金の貸付を行い、介護職員の確保を 図る。,4,社会福祉法人沖縄県 社会福祉協議会,R6.4.1 ～ R7.3.31,"8,392",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
82,11,生活福祉部,福祉政策課,1,1,地域住民を見守り、支 えるネットワーク形成 促進事業,地域住民の複雑化・複合化した支援ニー ズに対応する市町村の重層的な支援体 制・包括的な支援体制の構築に向けた支 援を行う。,4,社会福祉法人沖縄県 社会福祉協議会,R6.4.1 ～ R7.3.31,"8,000",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
83,11,生活福祉部,福祉政策課,4,1,生活福祉資金貸付事 業費,低所得者、高齢者、障害者等に対し、経済 的自立、社会参加の促進、安定した生活 が送れるすることを目的として、資金の貸 付と必要な相談支援を実施している。,4,社会福祉法人沖縄県 社会福祉協議会,～ 終期未定,"15,270",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
84,11,生活福祉部,保護・援護課,2,13,沖縄県子どもの健全 育成事業（南部圏域）,貧困の連鎖を防止するため、生活保護世 帯を含む生活困窮世帯の子ども及び保護 者を対象として、学習支援、生活習慣・育 成環境の改善、進路選択に関する支援等 を行う。,1,特定非営利活動法人 珊瑚舎スコーレ,R6.4.1 R7.3.31,"16,479",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
85,11,生活福祉部,保護・援護課,2,13,沖縄県子どもの健全 育成事業（中部圏域）,貧困の連鎖を防止するため、生活保護世 帯を含む生活困窮世帯の子ども及び保護 者を対象として、学習支援、生活習慣・育 成環境の改善、進路選択に関する支援等 を行う。,1,特定非営利活動法人 エンカレッジ,R6.4.1 R7.3.31,"18,948",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
86,11,生活福祉部,保護・援護課,2,13,沖縄県子どもの健全 育成事業（北部圏域）,貧困の連鎖を防止するため、生活保護世 帯を含む生活困窮世帯の子ども及び保護 者を対象として、学習支援、生活習慣・育 成環境の改善、進路選択に関する支援等 を行う。,3,一般社団法人教育振 興会,R6.4.1 R7.3.31,"2,195",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
87,11,生活福祉部,保護・援護課,2,1,沖縄県生活困窮者等 就準備支援事業,雇用による就業が著しく困難な生活困窮 者に対し、就労に必要な知識及び能力の 向上のために必要な訓練を行う。,2,公益財団法人沖縄県 労働者福祉基金協会,R6.4.1 R7.3.31,"60,139",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
88,11,生活福祉部,保護・援護課,2,1,沖縄県生活困窮者自 立支援事業,複合的な課題を抱えた生活困窮者からの 相談に応じ、必要な情報提供及び助言を 行うとともに、訪問支援等による支援を行 い、生活困窮者の自立の推進を図る。,2,公益財団法人沖縄県 労働者福祉基金協会,R6.4.1 R7.3.31,"146,631",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
89,12,生活福祉部,障害福祉課,4,1,障害者スポーツ推進 強化事業,県内における障害者スポーツを総合的に 推進し、生活の中で楽しむことができる障 害者スポーツを広く普及･発展させるため に必要な事業や取組を実施する。,1,特定非営利活動法人 沖縄県障がい者ス ポーツ協会,R6.4.1 ～ R7.3.31,"5,700",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
90,12,生活福祉部,障害福祉課,1,1,全国障害者スポーツ 大会派遣事業,毎年、国民スポーツ大会と併せて開催され る「全国障害者スポーツ大会」へ沖縄県選 手団を派遣することにより、障害のある選 手が、障害者スポーツの全国的な祭典で ある本大会に参加し、競技等を通じ、ス ポーツの楽しさを体験するとともに、国民 の障害者に対する理解を深め、障害者の 社会参加に寄与する。,1,特定非営利活動法人 沖縄県障がい者ス ポーツ協会,R6.4.1 ～ R7.3.31,"13,634",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
91,12,生活福祉部,障害福祉課,1,1,全国障害者スポーツ 大会九州ブロック地区 予選会（知的競技）派 遣事業,知的障害のある選手が、全国障害者ス ポーツ大会九州地区予選大会に参加する ことによって、スポーツの楽しさを体験する とともに、国民・県民の障害者への理解を 深めることで、障害者の社会参加の促進 に寄与することを目的とする。,1,特定非営利活動法人 沖縄県障がい者ス ポーツ協会,R6.4.1 ～ R7.3.31,"6,124",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
92,12,生活福祉部,障害福祉課,1,1,全国障害者スポーツ 大会九州ブロック地区 予選会（精神競技）派 遣事業,精神障害のある選手が、全国障害者ス ポーツ大会九州地区予選大会に参加する ことによって、スポーツの楽しさを体験する とともに、国民・県民の障害者への理解を 深めることで、障害者の社会参加の促進 に寄与することを目的とする。,1,特定非営利活動法人 沖縄県障がい者ス ポーツ協会,R6.4.1 ～ R7.3.31,"1,690",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
93,12,生活福祉部,障害福祉課,1,1,全国障害者スポーツ 大会九州予選会派遣 事業（身体）及び県身 体障害者スポーツ振 興事業,・身体に障害のある選手が、全国障害者 スポーツ大会九州地区予選大会に参加す ることによって、スポーツの楽しさを体験す るとともに、県民の障害者への理解を深め ることで、障害者の社会参加の促進に寄 与する。 ・県内の身体障害者がスポーツを通じて、 体力の維持増強及び機能回復を図るとと もに、身体障害者のスポーツを振興し障害 者に対する社会の理解を深めることで、障 害者の自立と社会参加の促進に寄与す る。,4,社会福祉法人沖縄県 身体障害者福祉協会,R6.4.1 ～ R7.3.31,"12,732",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
94,13,生活福祉部,障害福祉課,1,1,知的障害者スポーツ 振興事業,県内の知的障害者がスポーツを通じて、 体力向上、相互交流、社会参加と自立促 進を図るとともに、身体障害者のスポーツ を振興し障害者に対する社会の理解を深 めることで、障害者の自立と社会参加の促 進に寄与する。,4,公益社団法人沖縄県 手をつなぐ育成会・一 般社団法人沖縄県知 的障害者福祉協会共 同企業体,R6.4.1 ～ R7.3.31,"3,224",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
