candidate_id,domain,object_id,object_name,field_name,current_value,proposed_value,candidate_disposition,affected_row_count,source_tables,reason,risk_if_wrong,requires_human_review,hr_item_id,machine_status,interpretation_limit
SF0079,actor_field,A027,公共事業改革市民会議,actor_class,citizen_network,citizen_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0080,actor_field,A027,公共事業改革市民会議,legal_status_guess,informal_or_npo,legal_form_unresolved,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0081,actor_field,A027,公共事業改革市民会議,origin_type,japan_domestic,japan_domestic,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0082,actor_field,A028,沖縄のための日米市民ネットワーク（JUCON）,actor_class,international_advocacy_actor,international_advocacy_actor,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0083,actor_field,A028,沖縄のための日米市民ネットワーク（JUCON）,legal_status_guess,network,legal_form_unresolved_network,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0084,actor_field,A028,沖縄のための日米市民ネットワーク（JUCON）,origin_type,mixed_or_network,mixed_or_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0085,actor_field,A029,沖縄・生物多様性市民ネットワーク,actor_class,citizen_network,citizen_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0086,actor_field,A029,沖縄・生物多様性市民ネットワーク,legal_status_guess,network,legal_form_unresolved_network,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0087,actor_field,A029,沖縄・生物多様性市民ネットワーク,origin_type,okinawa_local,okinawa_local,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0088,actor_field,A030,市川三番瀬を守る会,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0089,actor_field,A030,市川三番瀬を守る会,legal_status_guess,citizen_group,legal_form_unresolved_citizen_group,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0090,actor_field,A030,市川三番瀬を守る会,origin_type,japan_domestic,japan_domestic,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0091,actor_field,A031,三番瀬のラムサール条約登録を実現する会,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0092,actor_field,A031,三番瀬のラムサール条約登録を実現する会,legal_status_guess,citizen_group,legal_form_unresolved_citizen_group,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0093,actor_field,A031,三番瀬のラムサール条約登録を実現する会,origin_type,japan_domestic,japan_domestic,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0094,actor_field,A032,Peace Philosophy Centre,actor_class,international_advocacy_actor,international_advocacy_actor,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0095,actor_field,A032,Peace Philosophy Centre,legal_status_guess,project_or_network,legal_form_unresolved,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0096,actor_field,A032,Peace Philosophy Centre,origin_type,international,international,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0097,actor_field,A033,Friends of the Earth U.S.,actor_class,international_ngo,international_ngo,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
