edge_id,actor_id,issue_id,issue_label,relation_basis,source_ref,evidence_level,review_status,notes,original_actor_id,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,scope_status,superseded_by_edge_id,decision_source_report,interpretation_limit,scope_kind,scope_review_status,scope_human_decision,scope_review_task_id,scope_human_reviewer,scope_review_date,scope_reviewed_fields,scope_claim_status,scope_approved_formulation,scope_boundary,scope_decision_source_report,invalidated_source_ref,claim_status,graph_eligibility,review_scope,confirmed_scope,missing_scope,case_id,package_source_keys,approved_formulation
AI056,X004,I016,base_community_welfare,AWWA grantmaking/welfare network,S041;S055;S077;S078,E3,human_checked,HR-005 confirms general welfare grantmaking; annual named recipient lists still need Form 990/records.,,,,,,,scope_reviewed_organizational_positioning,,,X004—base_community_welfare；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI056,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,福利／慈善申请审查与支持是持续功能；不产生政治立场或未证 recipient 边,X004—base_community_welfare；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch15_v1.md,,,,,,,,,
AI057,X005,I014,military_family_service,NOSCO spouse club / AWWA member relation,S055,E4,human_checked,HR-005 confirms NOSCO identity and AWWA membership; recipient records still need follow-up.,,,,,,,scope_reviewed_organizational_positioning,,,X005 NOSCO—military_family_service；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI057,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,军属配偶俱乐部的持续服务／慈善功能；AWWA membership 是组织 affiliation，不是政治立场,X005 NOSCO—military_family_service；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch12_v1.md,,,,,,,,,
AI058,X006,I014,military_family_service,KOSC spouse club and Kadena Gift Corner charity role,S075;S076,E4,human_checked,HR-005 confirms KOSC identity and tax record.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI059,X007,I014,military_family_service,OESC spouse club/thrift shop and nonprofit record,S053;S054,E4,human_checked,HR-005 confirms OESC 501c3 and named USO donation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI060,X008,I014,military_family_service,Red Cross Okinawa volunteer/service role,X008,E4,ai_seeded,Service node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI061,X009,I014,military_family_service,NMCRS emergency assistance role,X009,E4,ai_seeded,Service node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI062,X010,I015,international_cooperation,MOFA NGO consultant/JICA relation,X010;X011,E4,ai_seeded,Institutional relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI063,X010,I013,public_diplomacy,International cooperation/development education adjacent,,E3,needs_second_source,Use cautiously.,,defer,HR019-SCOPE-AI063,project_principal_user,2026-07-20,issue_relation_support;source_ref;scope_status;interpretation_limit,deactivated_until_taxonomy_revision_or_direct_evidence,,,X010—public_diplomacy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,remain_unclear,human_checked,accept,HR019-SCOPE-AI063,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,candidate,ONC 的正式角色属于国际合作／开发教育和行政协作；当前 I013 定义不宜被“相邻性”扩张，AI062 已承载准确的 I015 角色,X010—public_diplomacy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch16_v1.md,X010;X011,unsupported,excluded,relation_existence;interpretation_boundary,"Adjacent organizational, procedural or institutional context may be documented; the exact actor-issue mapping is not confirmed.",Direct evidence attributable to this exact actor unit and issue definition.,,,
AI064,X011,I015,international_cooperation,JICA Okinawa institutional role,X011,E4,ai_seeded,Institutional node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI065,X012,I013,public_diplomacy,TOMODACHI public-private partnership,X012,E4,ai_seeded,Okinawa-specific link not yet confirmed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI066,X013,I013,public_diplomacy,Okinawa Youth Council grant opportunity,X013,E3,needs_local_retrieval,Opportunity only; recipient unknown.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI067,X014,I013,public_diplomacy,NED watchlist / democracy funding context,,E2,rejected,No Okinawa recipient confirmed.,,reject,HR019-SCOPE-AI067,project_principal_user,2026-07-20,issue_relation_support;source_ref;scope_status;interpretation_limit,retired_external_watchlist_only,,,X014—public_diplomacy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,remain_unclear,human_checked,accept,HR019-SCOPE-AI067,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,candidate,issue 定义不匹配且无冲绳项目连接；从默认可发布／制图层退役，NED 只保留外部 watchlist,X014—public_diplomacy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch18_v1.md,X014,unsupported,excluded,relation_existence;interpretation_boundary,"Adjacent organizational, procedural or institutional context may be documented; the exact actor-issue mapping is not confirmed.",Direct evidence attributable to this exact actor unit and issue definition.,,,
AI068,X015,I015,international_cooperation,Peace Winds Japan USAID method sample,X015,E4,ai_seeded,No Okinawa issue link confirmed. 项目负责人确认：HR-019只批准了默认叙事排除等 scope 处理，actor—issue claim 本身没有逐行人审决定；review_status 仍归 ai_seeded，并继续排除于默认冲绳叙事。,,revise,HR034-AI-001,project_principal_user,2026-07-20,review_status,event_specific_excluded_from_default_okinawa_narrative,,docs/human_review_return_remaining_online_145_v1.md,X015 Peace Winds Japan—international_cooperation；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,event_specific,human_checked,accept,HR019-SCOPE-AI068,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,当前 edge 只由 2018 年西日本／北海道 USAID 灾害救援样本支持；与先岛活动和冲绳资金无关,X015 Peace Winds Japan—international_cooperation；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch12_v1.md,,,excluded,,,,,,
AI069,A021,I005,biodiversity,2015 NACSJ emergency statement signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI070,A021,I001,anti_base,Statement opposes Henoko base construction,S004,E4,ai_seeded,Signatory relation; not stable alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI071,A022,I005,biodiversity,2015 NACSJ emergency statement signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI072,A022,I001,anti_base,Statement opposes Henoko base construction,S004,E4,ai_seeded,Signatory relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI073,A023,I001,anti_base,2015 NACSJ signatory local civic group,S004,E4,ai_seeded,Needs local follow-up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI074,A023,I005,biodiversity,Name/framing links sea/Yanbaru protection,S004,E3,needs_second_source,Infer from signatory context.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI075,A024,I001,anti_base,2015 NACSJ signatory,S004,E4,ai_seeded,Henoko mobilization seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI076,A024,I003,Henoko,Name and statement context,S004,E4,ai_seeded,Place issue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI077,A025,I001,anti_base,2015 NACSJ signatory,S004,E4,ai_seeded,Anti-base executive committee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI078,A025,I003,Henoko,Name and statement context,S004,E4,ai_seeded,Place issue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI079,A026,I019,peace,2015 NACSJ signatory / peace news,S004,E3,needs_second_source,Actor type unclear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI080,A027,I005,biodiversity,2015 NACSJ signatory / public works reform frame,S004,E4,ai_seeded,Environment/public works critique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI081,A027,I001,anti_base,Statement opposes Henoko base construction,S004,E4,ai_seeded,Signatory relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI082,A028,I012,international_advocacy,Japan-U.S. citizen network signatory,S004,E4,ai_seeded,International/cross-border actor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI083,A028,I001,anti_base,Statement opposes Henoko base construction,S004,E4,ai_seeded,Signatory relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI084,A029,I005,biodiversity,Okinawa biodiversity citizen network signatory,S004,E4,ai_seeded,Local biodiversity network.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI085,A029,I003,Henoko,Henoko/Oura Bay statement context,S004,E4,ai_seeded,Place issue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI086,A030,I005,biodiversity,2015 NACSJ environmental solidarity signatory,S004,E4,ai_seeded,Non-Okinawa environmental actor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI087,A031,I005,biodiversity,2015 NACSJ environmental solidarity signatory,S004,E4,ai_seeded,Non-Okinawa environmental actor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI088,A032,I012,international_advocacy,Peace Philosophy Centre signatory,S004,E4,ai_seeded,International advocacy node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI089,A032,I019,peace,Peace Philosophy Centre framing,S004,E3,ai_seeded,Confirm via own site if central.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI090,A033,I012,international_advocacy,Friends of the Earth U.S. signatory,S004,E4,ai_seeded,U.S. NGO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI091,A033,I005,biodiversity,Environmental NGO signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI092,A034,I012,international_advocacy,KFEM signatory,S004,E4,ai_seeded,Overseas environmental solidarity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI093,A034,I005,biodiversity,KFEM environmental NGO,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI094,A035,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI095,A036,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI096,A037,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI097,A038,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI098,A039,I011,legal,Legal rights/natural resources center signatory,S004,E4,ai_seeded,Legal/environmental NGO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI099,A039,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI100,A040,I012,international_advocacy,2015 NACSJ overseas signatory,S004;S089;S090,E4,human_checked,HR-009 identity confirmed; 2015 co-signatory/solidarity node only not stable alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI101,A041,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI102,A042,I012,international_advocacy,Pacific Environment signatory,S004,E4,ai_seeded,U.S./Pacific NGO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI103,A042,I005,biodiversity,Environmental NGO signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI104,A043,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI105,A044,I012,international_advocacy,Overseas signatory,S004,E4,ai_seeded,Signatory seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI106,A045,I011,legal,Center for Biological Diversity 的 legal 边严格表示其在冲绳儒艮案中的具名组织原告／上诉人角色。,S128;S129,E4,human_revised,Legal/environmental NGO. HR-035 batch 01 principal-confirmed factual freeze (HR035-B01-AI106).,,revise,HR035-B01-AI106,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_institutional_or_case_role,,docs/human_review_return_HR035_batch01_v1.md,具名原告／上诉人不等于 counsel；2017 年发回和 2020 年终局不得概括为停工或项目改变。,institutional_or_case_role,human_checked,accept,HR019-SCOPE-AI106,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,Center for Biological Diversity 的 legal 边严格表示其在冲绳儒艮案中的具名组织原告／上诉人角色。,具名原告／上诉人不等于 counsel；2017 年发回和 2020 年终局不得概括为停工或项目改变。,docs/human_review_return_HR019_edge_scope_batch12_v1.md,,supported_bounded,reviewed_actor_issue,institutional_or_case_role,S128、S129 第九巡回法院判决 caption 均列 CBD 为 Plaintiffs-Appellants。,S004 共同声明不支持该法律角色；不确认 CBD 在其他冲绳案件中的角色。,,,Center for Biological Diversity 的 legal 边严格表示其在冲绳儒艮案中的具名组织原告／上诉人角色。
AI107,A045,I005,biodiversity,Center for Biological Diversity signatory,S004,E4,ai_seeded,Biodiversity actor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI108,A045,I012,international_advocacy,U.S. environmental NGO signatory,S004,E4,ai_seeded,International actor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI109,A046,I012,international_advocacy,2015 NACSJ overseas signatory,S004;S091;S092,E4,human_checked,HR-009 identity confirmed; 2015 co-signatory/solidarity node only not stable alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI110,A046,I005,biodiversity,Environmental NGO signatory,S004;S091;S092,E4,human_checked,HR-009 identity confirmed as Pro Natura / FoE Switzerland; signatory evidence only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI111,A047,I001,anti_base,Core anti-base coordination body,S031,E4,ai_seeded,Central coordination role in Okinawa peace/anti-base movements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI112,A047,I019,peace,Peace movement coordination,S031,E4,ai_seeded,Peace movement center.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
