source_id,source_type,title,year,url,what_it_supports,evidence_level,bias_note,review_status,notes,locator,support_scope,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,archive_resolution,decision_source_report,relation_or_claim_approved
S067,ngo_statement,JVC NGO非戦ネット OSA反対声明 2023,2023,https://www.ngo-jvc.net/news/news/20230606_osaseimei.html,A008 later statement activity and network continuity,E3,NGO repost/statement page; not Okinawa-specific,ai_seeded,HR-002 source supplied by human reviewer; supports network continuity. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-021,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S068,local_news,沖縄タイムス 日米の合同演習 市民が中止要請 与那国イソバの会,2024,https://www.okinawatimes.co.jp/articles/-/1448767,A016 Isobanokai request to halt joint exercises and Osprey flights,E3,Mainstream local newspaper; paywall or excerpt limits may apply,ai_seeded,HR-003 source supplied by human reviewer; cross-supports A016 existence and activity. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-022,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S069,magazine_news,週刊金曜日 自衛隊配備賛否を問う与那国島住民投票 反対派は選挙過程も疑問視,2015,http://www.kinyobi.co.jp/kinyobinews/2015/03/11/,A014 referendum opposition committee lead and post-vote concerns,E2,Positioned weekly magazine; needs local newspaper or primary record cross-check,ai_seeded,HR-003 source supplied by human reviewer; supports replacement of unsupported A014 seed. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-023,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S070,party_news,赤旗 与那国 住民投票へ 条例案可決,2014,https://www.jcp.or.jp/akahata/aik14/2014-11-18/2014111815_03_1.html,Yonaguni referendum ordinance context,E2,Party-media source; use only as lead unless cross-checked,ai_seeded,HR-003 source supplied by human reviewer; contextual support for referendum process. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-024,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S071,legal_database,与那国町住民投票条例（平成26年与那国町条例第25号／平成27年条例第1号改正、失効）,2014–2015,https://greenaccess.law.osaka-u.ac.jp/archives/7214,条例文本、制定/修订信息和失效标识；数据库副本不是町政府原件，关键结果仍需官方或独立材料。,E3,Legal/access database; confirm ordinance text and expiry details if central,human_revised,"HR-003 source supplied by human reviewer; supports referendum/local-autonomy context. HR source-metadata review: 使用含失效标识的原题；制定年与修订年分开。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",条例正文、2014制定、2015修订及页面失效标识,条例文本、制定/修订信息和失效标识；数据库副本不是町政府原件，关键结果仍需官方或独立材料。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch28_v1.md,no
S072,military_news,DVIDS American Women's Welfare Association celebrates 40 years,2012,https://www.dvidshub.net/news/87854/american-womens-welfare-association-celebrates-40-years,AWWA history and five spouse organizations; old name usage,E3,Military public-affairs source; supports structure but not full recipient list,ai_seeded,HR-005 source; confirms five spouse organizations and coordination role. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-025,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S073,organization_social,AWWA official Facebook American Welfare & Works Association,2026,https://www.facebook.com/AmericanWelfareandWorksAssociation/,AWWA current name and self-description as 501c3 grantmaking organization,E3,Official social media source; use cautiously for legal status until Form 990 is archived,ai_seeded,HR-005 source; current-name support. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-026,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S074,nonprofit_record,Cause IQ American Welfare and Works Association EIN 98-0227149,2026,https://www.causeiq.com/organizations/american-womens-welfare-association%2C980227149/,AWWA EIN and 501c3 line; Form 990 lead,E3,Third-party nonprofit data; verify with IRS/ProPublica if central,ai_seeded,HR-005 source; supports registered nonprofit lead not final recipient table. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-027,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S075,organization_site,Kadena Officers' Spouses' Club charity page,2026,https://www.kadenaofficersspousesclub.com/charity,KOSC charity program and reported $102000 to scholarships and AWWA,E4,Primary organization page,ai_seeded,HR-005 source; supports X006 identity and KOSC to AWWA funding contribution. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-028,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S076,nonprofit_record,Kadena Officers Spouses Club ProPublica Nonprofit Explorer,2026,https://projects.propublica.org/nonprofits/organizations/980214323,KOSC tax status and EIN 98-0214323,E4,ProPublica public records,ai_seeded,HR-005 source; supports X006 legal/tax identity. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-029,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S077,organization_story,USO Okinawa AWWA grant to USO Kinser,2020,https://okinawa.uso.org/stories/81,AWWA grant to USO Kinser kitchen refresh project,E3,USO official story; confirms grant event but not full AWWA grant program,ai_seeded,HR-005 source; named recipient edge lead. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-030,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S078,local_news_english,Ryukyu Shimpo English AWWA donated 800 million yen over 40 years,2012,https://english.ryukyushimpo.jp/2012/05/09/6954/,AWWA long-term donations to local welfare facilities,E3,News source; aggregate amount not annual recipient table,ai_seeded,HR-005 source; use for aggregate donation context only. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-031,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S079,organization_site,MOSCO official site,2026,https://www.moscoki.com/,MOSCO identity and charitable mission on Okinawa,E4,Primary organization source,ai_seeded,HR-005 supplemental source; supports X016 identity. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-032,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S080,nonprofit_record,Marine Officers Spouses Club Okinawa ProPublica Nonprofit Explorer,2026,https://projects.propublica.org/nonprofits/organizations/460598583,MOSCO tax-exempt status and EIN 46-0598583,E4,ProPublica public records,ai_seeded,HR-005 supplemental source; supports X016 legal/tax identity. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-033,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S081,community_site,Army on Okinawa Gift Shop Okinawa Hai,2009,https://okinawahai.com/army-on-okinawa-gift-shop/,Army Community Group of Okinawa and Army on Okinawa Gift Shop lead,E3,Community website; needs independent official/tax confirmation,ai_seeded,HR-005 supplemental source; supports X017 as lead only. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-034,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S082,grant_document,Grants.gov Okinawa Youth Council Program opportunity,2024,https://www.grants.gov/search-results-detail/351830,Okinawa Youth Council Program grant opportunity listing,E4,Official grants.gov opportunity listing; opportunity only not award,ai_seeded,HR-007 source; confirms NOFO/opportunity and no recipient inference. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-035,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S083,grant_database,FederalGrants Okinawa Youth Council Program listing,2024,https://www.federalgrants.com/Okinawa-Youth-Council-Program-98421.html,Okinawa Youth Council Program opportunity mirror,E3,Third-party grant listing; opportunity only not award,ai_seeded,HR-007 source; cross-checks opportunity listing. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-036,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S084,grant_database,GrantedAI Okinawa Youth Council Program expired listing,2024,https://grantedai.com/grants/okinawa-youth-council-program-u-s-mission-to-japan-d2b756a3,Okinawa Youth Council Program closed opportunity details,E2,Third-party grant listing; use only as closed-status lead,ai_seeded,HR-007 source; supports closed/past deadline context not award evidence. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-037,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
S085,grant_listing,NED FY2024 Asia Grant Listing PDF,2025,https://www.ned.org/wp-content/uploads/2025/04/Asia-Grant-Listing-FY24.pdf,NED FY2024 Asia grants; no Japan/Okinawa/Ryukyu direct recipient found,E4,Official NED grant listing; negative finding for Okinawa recipient,ai_seeded,HR-008 source; human reviewer extracted full text and found Okinawa/Ryukyu/Okinawan 0 and no Japan country section. 项目负责人确认：旧值只表示可用性/校验状态，缺少逐行 reviewer、decision 与 date；规范为 ai_seeded。来源入库不批准 actor、edge、联盟、资金、金额、因果或解释。,,,revise,HR034-SRC-038,project_principal_user,2026-07-20,review_status,,docs/human_review_return_remaining_online_145_v1.md,no
